	id_t	tweet	topic
3297	1283818006733299713	@Leonardo4619 @lubrio Leonardo, creo que fue muy mal usado el término, más desde mi perspectiva se refieren es los que sacan provecho de los migrantes. Viviendo en Maracaibo veo todo desde una perspectiva diferente, ya que a nosotros si nos afecta más directamente por la cercanía de la frontera.	otro
3298	1283830304419885056	Los gobiernos de México y EUA han acordado que los mexicanos con visa no podamos cruzar por 30 días más, mientras los estadounidenses pueden seguir entrando a México sin restricciones. Vivo en la frontera con California y ésta es la situación desde hace meses.	politica
3299	1283858989801971723	@ArgenidaRomero La migración como fenómeno escribe el desarrollo mismo de la historia, su causa casi siempre es la misma, problemas económicos, políticos y/o religiosos. Por temas culturales, nosotros preferimos un inmigrante sobre otro, pero la migración es desarrollo, nunca se dude...	causas
3300	1283862433099124736	@BarryGo0d @Moreta03E @Butterfly7118 @josiasconacent El hecho de que los hatianos hagan mano de obra en el país, no significa que en RD no exista el racismo y la xenofobia. No estoy de acuerdo con la inmigración ilegal, pero tampoco la pérdida de derechos humanos, y más de un menor. Este es mi último comentario sobre el tema.	denun
3301	1283865137183629316	@Criscastl_71 Cristian , pregúntales a los Venezolanos que botaron por Maduro , todos arrepentidos, dejaron botados sus familiares por algo mejor aquí en Chile, ellos hacían lo mismo qué haces tú o vuelvo al año 73 ? Que pasaba calcado a tu pensamiento y la intervención militar	causas
3302	1283895762980605952	La nobleza de un inmigrante venezolano en Chile permite que este hermoso can pueda tener una comodidad mínima.	otro
3303	1283896203193864193	Hoy llevamos comida a migrantes, personas en situación de calle o con algún padecimiento crónico degenerativo. Para algunos su única comida del dia	servpub
3304	1284117973343641600	@cgajardop @berfontaine Veamos si el sistema de reparto renta como lo hace las afp además... En 30 años le vamos a tener q pagar la. Jubilación a miles chilenos e inmigrantes informales	servpub
3305	1284176419745079296	Busco peronista radical para que me amenace de muerte y así conseguir ciudadanía uruguaya o brasilera en condición de refugiado. Interesados al MD	otro
3306	1284251773918732290	Lo importante de la migracion legal y controlada   Y  de no abrir las fronteras a lo pendejo y ser ultra permisivo , en especial con culturas tan diferentes	politica
3307	1284263202369540096	No ala xenofobia! Por ser venezolanos en bogota con visas vigentes, quedamos varados no nos dejan abordar el vuelo humanitario del 23/07. Ni a los propios colombianos, Solo visas definitivas y vínculo con chileno, tenemos nuestras vidas y trabajos en Chile  AYUDA SOS	denun
3308	1284345463815180288	@GonzaloAndresE2 DONDE ESTAN LOS COMUNISTAS Q TRAJERON LOS INMIGRANTES Q LES PAGARON MILLONES @mbachelet @HeraldoMunoz UDS SOLUCIONEN NOS LLENARON DE TERRORISTAS DELINCUENTES NARCOS NACIENDO MIERDA MI PATRIA #RECHAZOCRECE	crimen
3309	1284381392802058240	"Llegamos a un punto de ""malo si hacés, malo si no hacés""  Pero no cerraron las fronteras cuando las tenían que cerrar (cosa que TODOS vimos venir), Y LA TERMINARON CERRANDO IGUAL JUNTO A TODO EL PAÍS, encima resulta que al pedo y fundiendo todo.  Deseemos suerte y éxitos, no se.."	politica
3310	1284503769770795010	@eljuanchole68 @anak14 @hrw_espanol @Almagro_OEA2015 @felipemgomez8 @EmbajadaVE_Col @fjuntossepuede @ComparteCol @ElVenezolanoCo @IdaniaChirinos jajajaja que buen entendedor es ud ... No, lo que decimos es que falta de empatia y apoyo han recibido muchos venezolanos no solp en Colombia , sino otros paises cuando Venezuala fue solidaria SIEMPRE	servpub
3311	1284606401449525253	'NOS GUSTE O NO, QUE TRUMP SEPARE de sus padres a niños inmigrantes y los enjaule como animales en la frontera de EEUU, él va ser el que le traerá felicidad a los niños de Venezuela'...más o menos así⬇️	politica
3312	1284637811040190464	Venezolanos en Perú no entienden cómo los K apoyan a Maduro, yo tampoco entiendo.	otro
3313	1284722791783321601	@EstevezIrving @SueroDanielUnt @luisabinader los Vinchos en gobierno de @leonelfernandez dirigian Migración,  y no hicieron nada con los ilegales Haitianos.	politica
3314	1284754243174506496	“Las mismas voces al inicio de la pandemia pedían a gritos que llegara mano de obra migrante para la temporada de frutos rojos, y ahora les señalan como culpables de las precariedades extremas del lugar.”  Los mismos sinvergüenzas, diría yo.	denun
3315	1284840975647608835	@PaulaGuerra_C Si tan incómoda estás aquí, vete a tu país. Que conste que no es un comentario racista. Aceptamos a los inmigrantes sin problemas, pero a los que vienen a trabajar y se comportan cívicamente. A los que son como tú, los preferimos lejos.	empleo
3316	1284897058424606722	@mjesusvillar56 @aragon_2015 Inmigración descontrolada , quiero decir que la regulen . No ellos claro está , los que los usan .	politica
3317	1284966291510628354	@vidalvocero No se acuerda que esto viene mal a contar del 18octubte del estallido delictual además qué hay que agregar los inmigrantes y se suma la pandemia	otro
3318	1285021974989885443	Se disculpa por los ofensivos calificativos a los migrantes. Cuando te disculparas con nuestro pueblo @numamolina por apoyar a nuestros hambreadores, torturadores y asesinos?  Que han destrozado millones de vidas y familias? Tan inocente eres? Q no ves la realidad?	crimen
3319	1285136928392859648	"@javiernegre10 ¿También llamabas motín a las caceroladas de Nuñez de Balboa o eso era gente de bien? ¿Dos golpes en un capó ya es ""pánico que han vivido los vecinos de Albacete""? Utilizas tu visibilidad para fomentar el racismo y el odio al inmigrante. Eres basura, Javier Negrero."	denun
3320	1285256788972113920	"@puchovic ""el sueño americano"" o ""la mentira mejor vendida de la historia"". El capitalismo salvaje que quieren imponernos"	causas
3321	1285356021670699008	@evelynmatthei Allende y latorre ojala no tengan apoyo con esa estupida idea sobre los migrantes. Par de tontitos no conocen el dicho LA CARIDAD EMPIEZA POR CASA. Los empleos que surgan post pandemia son y deben ser para nuestros compatriotas que bastante mal la han pasado.	empleo
3322	1285612550550441985	@marujatarre Asentamientos conformados por migrantes trabajadores son muy apreciados...pero cuando no es así...ue pasa? Cuando lo que llega a un país no es la calidad de la migración esperada...que sucede?	otro
3323	1285623487944699904	"@enriquedediegov El 25% de las ayudas deben destinarse a la ""integración"" de inmigrantes."	servpub
3324	1285656567631745029	Pero que no vengan contaminados..O tendremos que ver eso como el complot de exterminio a venezolanos por medio del covid-19  entre EEUU el grupo de Lima y la UE..NO PODEMOS DESCUIDAR NINGÚN FRENTE..ESTAMOS EN GUERRA CONTRA DOS IMPERIOS..Ahora le toca al UE..¡¡PENDIENTE Y VISTA!!	politica
3325	1285763600846663681	Yo veo las publicaciónes de @c4jimenez y me pregunto que espera @INAMI_mx para actuar, estamos llenos de puro ratero y delincuente de nacionalidad colombiana y venezolana y los dejan libres nuestros jueces, de ver es impresionante el número de delitos cometidos por esta gente.	crimen
3326	1285890931011522565	@azyaol Esa es otra... cierre de fronteras, ajo y agua... ya me ha pasado 😰	politica
3327	1285901735664525313	@ElCaribeRD @edithbaezm El costo será muy elevado y de todas maneras se volaran el muro. Hay q trabajar con los empleadores dominicanos para q apoyen la migración legal, aplicando sanciones	politica
3328	1285930762307547140	Yo insisto que..todos los Inmigrantes deben ponerlos patitas en la frontera, pero ahora ya, que cometan asaltos, delinquen o trafiquen drogas y que no sean ningún aporte al Pais deben ser expulsados del Pais..Y nos ahorramos aportes Solidarios y costos en la Cárcel..Fuera ahora.!	crimen
3329	1285932395557007361	@pepe_auth Política de Estado para la Inmigración, implica que una vez el inmigrante en territorio chileno, se DEBE articular su integración cultural y laboral de manera bondadosa,  positiva y efectiva. ¿Por qué?  Pues el Estado somos todos, chilenos e inmigrantes. Diga eso en el Congreso.	politica
3330	1286070766937804801	Uyyy!! Ojalá esta mierda termine antes de que nos toque pelearnos por los semáforos de la ciudad con los venecos y los argentinos malabaristas.	otro
3331	1286134916334465030	En mi primer trabajo como mesera aquí en Perú, un cliente me acuso de robar su gorra, luego paso a ofender a todos los venezolanos por una gorra que ni había visto.  Al final resulta que la gorra la robaron los dueños... Que eran peruanos.   Nunca me defendieron	denun
3332	1286172177373499392	@gonzalowinter Los únicos que se benefician con los migrantes son los @CPCchile que ABANDONARON a chilenos, contratan MIGRANTES y NOS dejan con sueldos de ESCLAVOS!! #GobiernoCriminalyCorrupto #UdiAsesinosLadrones #QuieroMi10xcientoAhora #JusticiaParaAntoniaBarra  #JusticiaParaMachiCelestino	empleo
3333	1286342776729284609	@Psicovivir Donde yo trabajé había una Señora chilena que le molestaba la presencia de los venezolanos, siempre decía que se sentía que trabajaba en Extranjeria o que hacen en Chile si sienten mucho frío. Todo de una manera despectiva. Un día me quiso tratar de ladrona.	denun
3334	1286448840493727744	@MichelAngel_Co La maldita corrección política nos tiene azotados en la delincuencia. Aquí en Colombia los extranjeros q delinquen en su gran mayoría son VENEZOLANOS	crimen
3335	1286913003405942785	@GirautaOficial @abc_es No estaría de más..... Controlar la entrada por los aeropuertos....y controlar muy muy de cerca, la inmigración ilegal....	politica
3336	1287042517301710848	Libertad para TODOS LOS PRESOS POLÍTICOS y ABRIR FRONTERAS para todos nuestros hermanos varados en Peñas Blancas. @JRBauza, @ACNURamericas, @Almagro_OEA2015 @OEA_oficial @parlamentoUE @PelayoCastroUE @USEmbNicaragua, demandamos la vista de todos a Nicaragua. LIBERTAD, JUSTICIA	politica
3337	1287165670040502272	@abc_es @PalomaCervilla Es lo que tiene la inmigración ilegal, que no sabes quién entra ni como entra. Pero a la progresía patria les da igual, habría que decirles que son peligrosos fascistas, seguro que ahí exigían un control absoluto	otro
3338	1287311957436116992	Lo que es inadmisible es que deambulan por nuestras ciudades inmigrantes ilegales. Hay que expulsarlos de nuestro País.  https://t.co/y8DeDd0E9A	politica
3339	1287536119471583237	@Vanessa_lh10 @yadithvaldez Pues yo te repito estoy contra la inmigración ilegal de los dos lados	otro
3340	1287574031554707456	@QuinteroCalle Y si mejor les permiten ejercer a todos los médicos  venezolanos exiliados que se encuentran en Colombia, que no pueden laborar por la convalidación. Miren Perú y Argentina... mucho medicos pasaron de vender arepas a combatir contra el Covid-19, y muy bien preparados.	empleo
3341	1287655072495804417	@Alvisepf @mossos Pero que coño pasa? Que un puto inmigrante puede violar , robar y hacer lo que le da la gana sin consecuencias porque????? O acabamos con esto, o ellos acaban con nosotros , basura de gobierno , como pueden votarlos? No lo entiendo	crimen
3342	1287673230728273921	@Pablolinde No lo entiendes en serio? Yo te lo explico: están entrando miles de ilegales infectados diarios, que deambulan por todo el pais sin ningún control, ni rastreadores ni confinamiento, la solución es no dejar entrar a nadie de forma ilegal, pero seguís mirando todos para otro lado.	politica
3343	1287676386849820673	La culpa es de los inmigrantes y de los ciclistas. HILO	otro
3344	1287750629071495170	@LexIusta Sí, la designación de jueves no producto democrático directo. Ahora, la sentencia 168/13 y la ley 169-14 son la delimitación definitiva de los alcances y límites de la atribución de nacionalidad dominicana y reivindicación de la potestad soberana de control migratorio doméstico.	politica
3345	1287767067450437633	@SoledadOnetto Soledad Hola, respecto a los delincuentes extranjeros, existe la posibilidad de sacarlos del país con prohibición de ingreso, lo digo porque en otros países lo hacen	crimen
3346	1287796851048099850	@veteroski @Rositaazul7 @mrv259 Y si, todo eso. No es complicado. Mas complicado es andar buscandolo por todo el pais y luego andar buscando por donde anduvo apestando a gente que esta cuidandose. Y sino  cerrar directamente las fronteras y chau. Yo me cuido como loco y estos pelotudos andan por ahi.	politica
3347	1287843848266407944	@MaryvLibertaria @T13 @24HorasTVN Porque hubo una presidenta , Bachelet. No sé si te suena..que dejó entrar descontroladamente inmigrantes ilegales con y sin antecedentes.	politica
3348	1287958241956311040	@beatriz77748 @jaarreaza Si,hay millones de Colombianos intentando pasar hacia Venezuela.	causas
3349	1288084297753206787	puede xfa cerrar fronteras hacia fuera, cerrar discotecas, controlar más las playas y cerrar ciudades donde cada día aumentan muchísimo los contagios???	politica
3350	1288250406250913792	Que puedo hacer para ayudar a legalizar la estadía de una amiga Venezolana en Colombia , quedó atento a sus comentarios , gracias .	politica
